Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,TPC_cfu_g,TPC_Limit,TPC_Result,YM_cfu_g,YM_Limit,YM_Result,Coliform_MPN_g,Coliform_Limit,Coliform_Result,Overall_Status,Reviewed_By
MCR-1106,BCH-2024-1106,  Okra Chips ,Line B,2027-01-15 00:00:00,Jan-2027,Priya S.,6167.0,10000,PASS,193.0,500,PASS,4.0,10,PASS,PAAS,Sagar A.
MCR-1107,BCH-2024-1107,Roasted Corn,Line C,2027-01-16 00:00:00,Jan-2027,Anand M.,3798.0,10000,PASS,170.0,500,PASS,3.2,10,PASS,PASS,Divya N.
MCR-1108,BCH-2024-1108,Chickpea Snacks,Line D,2027-01-19 00:00:00,Jan-2027,Meena R.,7995.0,10000,PASS,203.0,500,PASS,5.1,10,PASS,PASS,Karthik V.
MCR-1109,BCH-2024-1109,Banana Chips,Line E,2027-01-22 00:00:00,Jan-2027,Karthik V.,-999.0,10000,PASS,122.0,500,PASS,1.3,10,PASS,PASS,Meena R.
MCR-1110,BCH-2024-1110,Sweet Potato Chips,Line F,2027-01-23 00:00:00,Jan-2027,Divya N.,5801.0,10000,PASS,299.0,500,PASS,3.5,10,PASS,PASS,Suresh B.
MCR-1111,BCH-2024-1111,Masala Peanuts,Line A,2027-01-24 00:00:00,Jan-2027,Suresh B.,6445.0,10000,PASS,,500,PASS,1.4,10,PASS,PASS,Ramesh K.
MCR-1112,BCH-2024-1112,Tapioca Crisps,Line B,2027-01-25 00:00:00,Jan-2027,Leena D.,4784.0,10000,PASS,253.0,500,PASS,4.1,10,PASS,PASS,Priya S.
MCR-1113,BCH-2024-1113,Jackfruit Chips,Line C,2027-01-26 00:00:00,Jan-2027,Sagar A.,40282.0,10000,FAIL,117.0,500,PASS,6.2,10,PASS,FAIL,Anand M.
MCR-1114,BCH-2024-1114,Okra Chips,Line D,2027-01-27 00:00:00,Jan-2027,Priya S.,2178.0,10000,PASS,12.0,500,PASS,4.6,10,PASS,PASS,Sagar A.
MCR-1115,BCH-2024-1115,Roasted Corn,Line E,2027-01-30 00:00:00,Jan-2027,Anand M.,3060.0,10000,PASS,60.0,500,PASS,4.0,10,PASS,PASS,Divya N.
MCR-1116,BCH-2024-1116,Chickpea Snacks,Line F,2027-02-01 00:00:00,Jan-2027,Meena R.,3796.0,10000,PASS,,500,PASS,5.0,10,PASS,PASS,Karthik V.
MCR-1117,BCH-2024-1117,Banana Chips,Line A,2027-02-02 00:00:00,Feb-2027,Karthik V.,4296.0,10000,PASS,48.0,500,PASS,2.2,10,PASS,PASS,Meena R.
MCR-1118,BCH-2024-1118,Sweet Potato Chips,Line B,2027-02-03 00:00:00,Feb-2027,Divya N.,2487.0,10000,PASS,386.0,500,PASS,7.4,10,PASS,PASS,Suresh B.
MCR-1119,BCH-2024-1119,Masala Peanuts,Line C,2027-02-05 00:00:00,Feb-2027,Suresh B.,52370.0,10000,FAIL,118.0,500,PASS,1.3,10,PASS,FAIL,Ramesh K.
MCR-1120,BCH-2024-1120,Tapioca Crisps,Line D,2027-02-06 00:00:00,Feb-2027,Leena D.,4592.0,10000,PASS,429.0,500,PASS,1.2,10,PASS,PASS,Priya S.
MCR-1121,BCH-2024-1121,Jackfruit Chips,Line E,2027-02-07 00:00:00,Feb-2027,Sagar A.,2936.0,10000,PASS,27.0,500,PASS,5.5,10,PASS,P ASS,Anand M.
MCR-1122,BCH-2024-1122,Okra Chips,Line F,2027-02-08 00:00:00,Feb-2027,Priya S.,6437.0,10000,PASS,87.0,500,PASS,7.1,10,PASS,P ASS,Sagar A.
MCR-1123,BCH-2024-1123,Roasted Corn,Line A,2027-02-11 00:00:00,Feb-2027,Anand M.,4790.0,10000,PASS,151.0,500,PASS,6.1,10,PASS,PASS,Divya N.
MCR-1124,BCH-2024-1124,Chickpea Snacks,Line B,2027-02-12 00:00:00,Feb-2027,Meena R.,7891.0,10000,PASS,33.0,500,PASS,0.5,10,PASS,PASS,Karthik V.
MCR-1125,BCH-2024-1125,Banana Chips,Line C,2027-02-13 00:00:00,Feb-2027,Karthik V.,8454.0,10000,PASS,333.0,500,PASS,1.1,10,PASS,PASS,Meena R.
MCR-1126,BCH-2024-1126,Sweet Potato Chips,Line D,2027-02-14 00:00:00,Feb-2027,Divya N.,3666.0,10000,PASS,257.0,500,PASS,2.1,10,PASS,PASS,Suresh B.
MCR-1127,BCH-2024-1127,  Masala Peanuts ,Line E,2027-02-15 00:00:00,Feb-2027,Suresh B.,400.0,10000,PASS,224.0,500,PASS,,10,PASS,PASS,Ramesh K.
MCR-1128,BCH-2024-1128,  Tapioca Crisps ,Line F,2027-02-17 00:00:00,Feb-2027,Leena D.,2323.0,10000,PASS,338.0,500,PASS,4.8,10,PASS,PASS,Priya S.
MCR-1129,BCH-2024-1129,Jackfruit Chips,Line A,2027-02-18 00:00:00,Feb-2027,Sagar A.,6142.0,10000,PASS,117.0,500,PASS,6.4,10,PASS,PASS,Anand M.
MCR-1130,BCH-2024-1130,Okra Chips,Line B,2027-02-19 00:00:00,Feb-2027,Priya S.,1694.0,10000,PASS,121.0,500,PASS,6.5,10,PASS,PASS,Sagar A.
MCR-1131,BCH-2024-1131,Roasted Corn,Line C,2027-02-24 00:00:00,Feb-2027,Anand M.,368.0,10000,PASS,129.0,500,PASS,2.5,10,PASS,pass ,Divya N.
MCR-1132,BCH-2024-1132,Chickpea Snacks,Line D,2027-02-25 00:00:00,Feb-2027,Meena R.,3590.0,10000,PASS,189.0,500,PASS,3.0,10,PASS,PASS,Karthik V.
MCR-1133,BCH-2024-1133,Banana Chips,Line E,2027-02-26 00:00:00,Feb-2027,Karthik V.,6244.0,10000,PASS,197.0,500,PASS,1.3,10,PASS,PASS,Meena R.
MCR-1134,BCH-2024-1134,  Sweet Potato Chips ,Line F,2027-02-27 00:00:00,Feb-2027,Divya N.,1410.0,10000,PASS,397.0,500,PASS,2.8,10,PASS,PASS,Suresh B.
MCR-1135,BCH-2024-1135,Masala Peanuts,Line A,2027-03-01 00:00:00,Feb-2027,Suresh B.,3303.0,10000,PASS,62.0,500,PASS,3.6,10,PASS,PASS,Ramesh K.
MCR-1136,BCH-2024-1136,Tapioca Crisps,Line B,2027-03-04 00:00:00,Mar-2027,Leena D.,7024.0,10000,PASS,226.0,500,PASS,4.6,10,PASS,PASS,Priya S.
MCR-1137,BCH-2024-1137,Jackfruit Chips,Line C,2027-03-05 00:00:00,Mar-2027,Sagar A.,56065.0,10000,FAIL,2965.0,500,FAIL,0.5,10,PASS,FAILL,Anand M.
MCR-1138,BCH-2024-1138,Okra Chips,Line D,2027-03-06 00:00:00,Mar-2027,Priya S.,7960.0,10000,PASS,375.0,500,PASS,,10,PASS,PASS,Sagar A.
MCR-1139,BCH-2024-1139,Roasted Corn,Line E,2027-03-08 00:00:00,Mar-2027,Anand M.,1376.0,10000,PASS,248.0,500,PASS,0.6,10,PASS,PASS,Divya N.
MCR-1140,BCH-2024-1140,Chickpea Snacks,Line F,2027-03-13 00:00:00,Mar-2027,Meena R.,2456.0,10000,PASS,336.0,500,PASS,0.2,10,PASS,PASSS,Karthik V.
MCR-1141,BCH-2024-1141,Banana Chips,Line A,2027-03-14 00:00:00,Mar-2027,Karthik V.,6301.0,10000,PASS,81.0,500,PASS,2.5,10,PASS,PASS,Meena R.
MCR-1142,BCH-2024-1142,Sweet Potato Chips,Line B,2027-03-15 00:00:00,Mar-2027,Divya N.,759.0,10000,PASS,375.0,500,PASS,0.5,10,PASS,PASS,Suresh B.
MCR-1143,BCH-2024-1143,Masala Peanuts,Line C,2027-03-16 00:00:00,Mar-2027,Suresh B.,6036.0,10000,PASS,428.0,500,PASS,1.1,10,PASS,PASS,Ramesh K.
MCR-1144,BCH-2024-1144,Tapioca Crisps,Line D,2027-03-17 00:00:00,Mar-2027,Leena D.,3454.0,10000,PASS,8.0,500,PASS,2.4,10,PASS,PASS,Priya S.
MCR-1145,BCH-2024-1145,Jackfruit Chips,Line E,2027-03-20 00:00:00,Mar-2027,Sagar A.,5054.0,10000,PASS,330.0,500,PASS,2.4,10,PASS,PASS,Anand M.
MCR-1146,BCH-2024-1146,Okra Chips,Line F,2027-03-21 00:00:00,Mar-2027,Priya S.,1392.0,10000,PASS,376.0,500,PASS,2.9,10,PASS,PASS,Sagar A.
MCR-1147,BCH-2024-1147,  Roasted Corn ,Line A,2027-03-22 00:00:00,Mar-2027,Anand M.,1452.0,10000,PASS,96.0,500,PASS,2.6,10,PASS,PASS,Divya N.
MCR-1148,BCH-2024-1148,Chickpea Snacks,Line B,2027-03-24 00:00:00,Mar-2027,Meena R.,3125.0,10000,PASS,,500,PASS,2.1,10,PASS,PASS,Karthik V.
MCR-1149,BCH-2024-1149,Banana Chips,Line C,2027-03-25 00:00:00,Mar-2027,Karthik V.,2713.0,10000,PASS,176.0,500,PASS,4.5,10,PASS,PAAS,Meena R.
MCR-1150,BCH-2024-1150,Sweet Potato Chips,Line D,2027-03-26 00:00:00,Mar-2027,Divya N.,21668.0,10000,FAIL,110.0,500,PASS,4.6,10,PASS,fail,Suresh B.
MCR-1151,BCH-2024-1151,Masala Peanuts,Line E,2027-03-28 00:00:00,Mar-2027,Suresh B.,2960.0,10000,PASS,231.0,500,PASS,2.7,10,PASS,pass ,Ramesh K.
MCR-1152,BCH-2024-1152,Tapioca Crisps,Line F,2027-03-29 00:00:00,Mar-2027,Leena D.,28409.0,10000,FAIL,1843.0,500,FAIL,4.9,10,PASS,FAIL,Priya S.
MCR-1153,BCH-2024-1153,Jackfruit Chips,Line A,2027-03-30 00:00:00,Mar-2027,Sagar A.,1698.0,10000,PASS,180.0,500,PASS,3.1,10,PASS,PASS,Anand M.
MCR-1154,BCH-2024-1154,Okra Chips,Line B,2027-04-04 00:00:00,Apr-2027,Priya S.,7265.0,10000,PASS,2583.0,500,FAIL,4.0,10,PASS,FAIL,Sagar A.
MCR-1155,BCH-2024-1155,Roasted Corn,Line C,2027-04-05 00:00:00,Apr-2027,Anand M.,4583.0,10000,PASS,81.0,500,PASS,,10,PASS,PASS,Divya N.
MCR-1156,BCH-2024-1156,Chickpea Snacks,Line D,2027-04-06 00:00:00,Apr-2027,Meena R.,8099.0,10000,PASS,64.0,500,PASS,3.8,10,PASS,PASS,Karthik V.
MCR-1157,BCH-2024-1157,  Banana Chips ,Line E,2027-04-07 00:00:00,Apr-2027,Karthik V.,7795.0,10000,PASS,311.0,500,PASS,0.9,10,PASS,PASS,Meena R.
MCR-1158,BCH-2024-1158,Sweet Potato Chips,Line F,2027-04-09 00:00:00,Apr-2027,Divya N.,3662.0,10000,PASS,45.0,500,PASS,0.7,10,PASS,PASS,Suresh B.
MCR-1159,BCH-2024-1159,Masala Peanuts,Line A,2027-04-11 00:00:00,Apr-2027,Suresh B.,8448.0,10000,PASS,44.0,500,PASS,7.4,10,PASS,PASS,Ramesh K.
MCR-1160,BCH-2024-1160,Tapioca Crisps,Line B,2027-04-14 00:00:00,Apr-2027,Leena D.,,10000,PASS,21.0,500,PASS,1.3,10,PASS,PASS,Priya S.
MCR-1161,BCH-2024-1161,Jackfruit Chips,Line C,2027-04-15 00:00:00,Apr-2027,Sagar A.,-999.0,10000,PASS,344.0,500,PASS,5.0,10,PASS,PASS,Anand M.
MCR-1162,BCH-2024-1162,Okra Chips,Line D,2027-04-16 00:00:00,Apr-2027,Priya S.,6120.0,10000,PASS,141.0,500,PASS,2.9,10,PASS,PASS,Sagar A.
MCR-1163,BCH-2024-1163,Roasted Corn,Line E,2027-04-17 00:00:00,Apr-2027,Anand M.,5078.0,10000,PASS,231.0,500,PASS,2.3,10,PASS,PASS,Divya N.
MCR-1164,BCH-2024-1164,Chickpea Snacks,Line F,2027-04-20 00:00:00,Apr-2027,Meena R.,340.0,10000,PASS,,500,PASS,,10,PASS,PASS,Karthik V.
MCR-1165,BCH-2024-1165,Banana Chips,Line A,2027-04-27 00:00:00,Apr-2027,Karthik V.,6868.0,10000,PASS,458.0,500,PASS,28.3,10,FAIL,FAIL,Meena R.
MCR-1166,BCH-2024-1166,Sweet Potato Chips,Line B,2027-04-29 00:00:00,Apr-2027,Divya N.,8248.0,10000,PASS,222.0,500,PASS,14.4,10,FAIL,FAIL,Suresh B.
MCR-1167,BCH-2024-1167,Masala Peanuts,Line C,2027-04-30 00:00:00,Apr-2027,Suresh B.,4706.0,10000,PASS,78.0,500,PASS,4.9,10,PASS,PASS,Ramesh K.
MCR-1168,BCH-2024-1168,Tapioca Crisps,Line D,2027-05-03 00:00:00,May-2027,Leena D.,-999.0,10000,PASS,,500,PASS,0.6,10,PASS,PASS,Priya S.
MCR-1169,BCH-2024-1169,Jackfruit Chips,Line E,2027-05-04 00:00:00,May-2027,Sagar A.,,10000,PASS,,500,PASS,,10,FAIL,FAIL,Anand M.
MCR-1170,BCH-2024-1170,Okra Chips,Line F,2027-05-05 00:00:00,May-2027,Priya S.,2061.0,10000,PASS,5.0,500,PASS,4.5,10,PASS,PASS,Sagar A.
MCR-1171,BCH-2024-1171,Roasted Corn,Line A,2027-05-06 00:00:00,May-2027,Anand M.,2362.0,10000,PASS,326.0,500,PASS,2.6,10,PASS,PASS,Divya N.
MCR-1172,BCH-2024-1172,Chickpea Snacks,Line B,2027-05-07 00:00:00,May-2027,Meena R.,8025.0,10000,PASS,,500,PASS,,10,PASS,PASS,Karthik V.
MCR-1173,BCH-2024-1173,  Banana Chips ,Line C,2027-05-08 00:00:00,May-2027,Karthik V.,73410.0,10000,FAIL,253.0,500,PASS,5.3,10,PASS,FAIL,Meena R.
MCR-1174,BCH-2024-1174,  Sweet Potato Chips ,Line D,2027-05-09 00:00:00,May-2027,Divya N.,3240.0,10000,PASS,166.0,500,PASS,7.2,10,PASS,PASS,Suresh B.
MCR-1175,BCH-2024-1175,Masala Peanuts,Line E,2027-05-10 00:00:00,May-2027,Suresh B.,3555.0,10000,PASS,31.0,500,PASS,1.1,10,PASS,P ASS,Ramesh K.
MCR-1176,BCH-2024-1176,Tapioca Crisps,Line F,2027-05-12 00:00:00,May-2027,Leena D.,4496.0,10000,PASS,212.0,500,PASS,4.7,10,PASS,PASS,Priya S.
MCR-1177,BCH-2024-1177,  Jackfruit Chips ,Line A,2027-05-13 00:00:00,May-2027,Sagar A.,7054.0,10000,PASS,55.0,500,PASS,0.3,10,PASS,PASS,Anand M.
MCR-1178,BCH-2024-1178,Okra Chips,Line B,2027-05-15 00:00:00,May-2027,Priya S.,987.0,10000,PASS,115.0,500,PASS,1.0,10,PASS,PASS,Sagar A.
MCR-1179,BCH-2024-1179,Roasted Corn,Line C,2027-05-17 00:00:00,May-2027,Anand M.,55823.0,10000,FAIL,83.0,500,PASS,5.2,10,PASS,FAIL,Divya N.
MCR-1180,BCH-2024-1180,Chickpea Snacks,Line D,2027-05-18 00:00:00,May-2027,Meena R.,1855.0,10000,PASS,284.0,500,PASS,5.2,10,PASS,P ASS,Karthik V.
MCR-1181,BCH-2024-1181,Banana Chips,Line E,2027-05-19 00:00:00,May-2027,Karthik V.,7606.0,10000,PASS,235.0,500,PASS,0.7,10,PASS,PASS,Meena R.
MCR-1182,BCH-2024-1182,Sweet Potato Chips,Line F,2027-05-20 00:00:00,May-2027,Divya N.,36501.0,10000,FAIL,33.0,500,PASS,3.2,10,PASS,FAIL,Suresh B.
MCR-1183,BCH-2024-1183,Masala Peanuts,Line A,2027-05-21 00:00:00,May-2027,Suresh B.,4565.0,10000,PASS,153.0,500,PASS,0.4,10,PASS,PASS,Ramesh K.
MCR-1184,BCH-2024-1184,Tapioca Crisps,Line B,2027-05-24 00:00:00,May-2027,Leena D.,19842.0,10000,FAIL,429.0,500,PASS,0.4,10,PASS,FAIL,Priya S.
MCR-1185,BCH-2024-1185,Jackfruit Chips,Line C,2027-05-25 00:00:00,May-2027,Sagar A.,3355.0,10000,PASS,421.0,500,PASS,4.7,10,PASS,P ASS,Anand M.
MCR-1186,BCH-2024-1186,Okra Chips,Line D,2027-05-26 00:00:00,May-2027,Priya S.,6139.0,10000,PASS,34.0,500,PASS,0.5,10,PASS,PASS,Sagar A.
MCR-1187,BCH-2024-1187,Roasted Corn,Line E,2027-05-27 00:00:00,May-2027,Anand M.,2752.0,10000,PASS,104.0,500,PASS,1.1,10,PASS,PASS,Divya N.
MCR-1188,BCH-2024-1188,Chickpea Snacks,Line F,2027-05-28 00:00:00,May-2027,Meena R.,574.0,10000,PASS,256.0,500,PASS,2.2,10,PASS,PASS,Karthik V.
MCR-1189,BCH-2024-1189,Banana Chips,Line A,2027-06-02 00:00:00,Jun-2027,Karthik V.,9520.0,10000,PASS,57.0,500,PASS,7.3,10,PASS,PASS,Meena R.
MCR-1190,BCH-2024-1190,Sweet Potato Chips,Line B,2027-06-04 00:00:00,Jun-2027,Divya N.,8035.0,10000,PASS,129.0,500,PASS,,10,PASS,pass ,Suresh B.
MCR-1191,BCH-2024-1191,Masala Peanuts,Line C,2027-06-09 00:00:00,Jun-2027,Suresh B.,6250.0,10000,PASS,127.0,500,PASS,6.6,10,PASS,PASSS,Ramesh K.
MCR-1192,BCH-2024-1192,  Tapioca Crisps ,Line D,2027-06-10 00:00:00,Jun-2027,Leena D.,4091.0,10000,PASS,88.0,500,PASS,5.8,10,PASS,PASS,Priya S.
MCR-1193,BCH-2024-1193,Jackfruit Chips,Line E,2027-06-13 00:00:00,Jun-2027,Sagar A.,24692.0,10000,FAIL,337.0,500,PASS,0.3,10,PASS,FAIL,Anand M.
MCR-1194,BCH-2024-1194,  Okra Chips ,Line F,2027-06-14 00:00:00,Jun-2027,Priya S.,1058.0,10000,PASS,377.0,500,PASS,1.0,10,PASS,PASS,Sagar A.
MCR-1195,BCH-2024-1195,Roasted Corn,Line A,2027-06-15 00:00:00,Jun-2027,Anand M.,,10000,PASS,181.0,500,PASS,6.9,10,PASS,PASS,Divya N.
MCR-1196,BCH-2024-1196,Chickpea Snacks,Line B,2027-06-16 00:00:00,Jun-2027,Meena R.,4937.0,10000,PASS,324.0,500,PASS,,10,PASS,PASS,Karthik V.
MCR-1197,BCH-2024-1197,Banana Chips,Line C,2027-06-17 00:00:00,Jun-2027,Karthik V.,699.0,10000,PASS,328.0,500,PASS,0.7,10,PASS,PASS,Meena R.
MCR-1198,BCH-2024-1198,Sweet Potato Chips,Line D,2027-06-22 00:00:00,Jun-2027,Divya N.,4477.0,10000,PASS,435.0,500,PASS,1.5,10,PASS,PASS,Suresh B.
MCR-1199,BCH-2024-1199,Masala Peanuts,Line E,2027-06-23 00:00:00,Jun-2027,Suresh B.,2997.0,10000,PASS,267.0,500,PASS,6.0,10,PASS,PASS,Ramesh K.
MCR-1200,BCH-2024-1200,Tapioca Crisps,Line F,2027-06-24 00:00:00,Jun-2027,Leena D.,4896.0,10000,PASS,39.0,500,PASS,1.3,10,PASS,PAAS,Priya S.
MCR-1201,BCH-2024-1201,Jackfruit Chips,Line A,2027-06-25 00:00:00,Jun-2027,Sagar A.,7179.0,10000,PASS,48.0,500,PASS,0.9,10,PASS,PASS,Anand M.
MCR-1202,BCH-2024-1202,Okra Chips,Line B,2027-06-27 00:00:00,Jun-2027,Priya S.,,10000,PASS,337.0,500,PASS,4.4,10,PASS,PASS,Sagar A.
MCR-1203,BCH-2024-1203,Roasted Corn,Line C,2027-06-29 00:00:00,Jun-2027,Anand M.,,10000,PASS,233.0,500,PASS,7.2,10,PASS,PAAS,Divya N.
MCR-1204,BCH-2024-1204,  Chickpea Snacks ,Line D,2027-06-30 00:00:00,Jun-2027,Meena R.,4168.0,10000,PASS,457.0,500,PASS,5.2,10,PASS,PASS,Karthik V.
MCR-1205,BCH-2024-1205,  Banana Chips ,Line E,2027-07-02 00:00:00,Jul-2027,Karthik V.,42717.0,10000,FAIL,578.0,500,FAIL,4.0,10,PASS,FAIL,Meena R.
MCR-1206,BCH-2024-1206,Sweet Potato Chips,Line F,2027-07-03 00:00:00,Jul-2027,Divya N.,4889.0,10000,PASS,296.0,500,PASS,6.7,10,PASS,PASS,Suresh B.
MCR-1207,BCH-2024-1207,Masala Peanuts,Line A,2027-07-04 00:00:00,Jul-2027,Suresh B.,5124.0,10000,PASS,384.0,500,PASS,0.4,10,PASS,PASS,Ramesh K.
MCR-1208,BCH-2024-1208,Tapioca Crisps,Line B,2027-07-05 00:00:00,Jul-2027,Leena D.,20868.0,10000,FAIL,262.0,500,PASS,1.0,10,PASS,FAIL,Priya S.
MCR-1209,BCH-2024-1209,Jackfruit Chips,Line C,2027-07-06 00:00:00,Jul-2027,Sagar A.,1725.0,10000,PASS,477.0,500,PASS,3.8,10,PASS,PASS,Anand M.
MCR-1210,BCH-2024-1210,Okra Chips,Line D,2027-07-09 00:00:00,Jul-2027,Priya S.,2715.0,10000,PASS,411.0,500,PASS,3.4,10,PASS,PASS,Sagar A.
MCR-1211,BCH-2024-1211,  Roasted Corn ,Line E,2027-07-10 00:00:00,Jul-2027,Anand M.,2074.0,10000,PASS,41.0,500,PASS,,10,PASS,PASS,Divya N.
MCR-1212,BCH-2024-1212,Chickpea Snacks,Line F,2027-07-11 00:00:00,Jul-2027,Meena R.,1475.0,10000,PASS,45.0,500,PASS,5.1,10,PASS,PASS,Karthik V.
MCR-1213,BCH-2024-1213,Banana Chips,Line A,2027-07-12 00:00:00,Jul-2027,Karthik V.,-999.0,10000,PASS,455.0,500,PASS,6.9,10,PASS,PASSS,Meena R.
MCR-1214,BCH-2024-1214,Sweet Potato Chips,Line B,2027-07-13 00:00:00,Jul-2027,Divya N.,2787.0,10000,PASS,411.0,500,PASS,0.8,10,PASS,pass ,Suresh B.
MCR-1215,BCH-2024-1215,Masala Peanuts,Line C,2027-07-14 00:00:00,Jul-2027,Suresh B.,2394.0,10000,PASS,361.0,500,PASS,6.7,10,PASS,PASS,Ramesh K.
MCR-1216,BCH-2024-1216,Tapioca Crisps,Line D,2027-07-17 00:00:00,Jul-2027,Leena D.,9639.0,10000,PASS,380.0,500,PASS,1.1,10,PASS,PASS,Priya S.
MCR-1217,BCH-2024-1217,Jackfruit Chips,Line E,2027-07-18 00:00:00,Jul-2027,Sagar A.,1847.0,10000,PASS,266.0,500,PASS,6.2,10,PASS,PASS,Anand M.
MCR-1218,BCH-2024-1218,Okra Chips,Line F,2027-07-19 00:00:00,Jul-2027,Priya S.,8768.0,10000,PASS,,500,PASS,2.3,10,PASS,PASS,Sagar A.
MCR-1219,BCH-2024-1219,Roasted Corn,Line A,2027-07-20 00:00:00,Jul-2027,Anand M.,25208.0,10000,FAIL,3537.0,500,FAIL,1.7,10,PASS,FAIL,Divya N.
MCR-1220,BCH-2024-1220,Chickpea Snacks,Line B,2027-07-22 00:00:00,Jul-2027,Meena R.,5461.0,10000,PASS,353.0,500,PASS,7.3,10,PASS,PASS,Karthik V.
MCR-1221,BCH-2024-1221,Banana Chips,Line C,2027-07-23 00:00:00,Jul-2027,Karthik V.,3939.0,10000,PASS,23.0,500,PASS,1.4,10,PASS,PASS,Meena R.
MCR-1222,BCH-2024-1222,Sweet Potato Chips,Line D,2027-07-25 00:00:00,Jul-2027,Divya N.,56597.0,10000,FAIL,275.0,500,PASS,1.3,10,PASS,FAIL,Suresh B.
MCR-1223,BCH-2024-1223,Masala Peanuts,Line E,2027-07-26 00:00:00,Jul-2027,Suresh B.,4853.0,10000,PASS,218.0,500,PASS,5.5,10,PASS,PASS,Ramesh K.
MCR-1224,BCH-2024-1224,Tapioca Crisps,Line F,2027-07-27 00:00:00,Jul-2027,Leena D.,3799.0,10000,PASS,2232.0,500,FAIL,6.9,10,PASS,FAIL,Priya S.
MCR-1225,BCH-2024-1225,Jackfruit Chips,Line A,2027-07-29 00:00:00,Jul-2027,Sagar A.,3545.0,10000,PASS,41.0,500,PASS,2.8,10,PASS,PASS,Anand M.
MCR-1226,BCH-2024-1226,Okra Chips,Line B,2027-07-31 00:00:00,Jul-2027,Priya S.,4399.0,10000,PASS,374.0,500,PASS,1.9,10,PASS,PASS,Sagar A.
MCR-1227,BCH-2024-1227,Roasted Corn,Line C,2027-08-01 00:00:00,Jul-2027,Anand M.,9150.0,10000,PASS,47.0,500,PASS,5.0,10,PASS,PASS,Divya N.
MCR-1228,BCH-2024-1228,Chickpea Snacks,Line D,2027-08-02 00:00:00,Aug-2027,Meena R.,56549.0,10000,FAIL,2038.0,500,FAIL,7.9,10,PASS,FAIL,Karthik V.
MCR-1229,BCH-2024-1229,Banana Chips,Line E,2027-08-04 00:00:00,Aug-2027,Karthik V.,9032.0,10000,PASS,23.0,500,PASS,2.6,10,PASS,PASS,Meena R.
MCR-1230,BCH-2024-1230,Sweet Potato Chips,Line F,2027-08-11 00:00:00,Aug-2027,Divya N.,6635.0,10000,PASS,298.0,500,PASS,5.7,10,PASS,PASS,Suresh B.
MCR-1231,BCH-2024-1231,Masala Peanuts,Line A,2027-08-18 00:00:00,Aug-2027,Suresh B.,1880.0,10000,PASS,252.0,500,PASS,6.3,10,PASS,PASS,Ramesh K.
MCR-1232,BCH-2024-1232,Tapioca Crisps,Line B,2027-08-19 00:00:00,Aug-2027,Leena D.,4504.0,10000,PASS,107.0,500,PASS,1.8,10,PASS,PASS,Priya S.
MCR-1233,BCH-2024-1233,Jackfruit Chips,Line C,2027-08-24 00:00:00,Aug-2027,Sagar A.,9297.0,10000,PASS,452.0,500,PASS,4.6,10,PASS,PASS,Anand M.
MCR-1234,BCH-2024-1234,  Okra Chips ,Line D,2027-08-26 00:00:00,Aug-2027,Priya S.,,10000,PASS,152.0,500,PASS,0.3,10,PASS,PASS,Sagar A.
MCR-1235,BCH-2024-1235,Roasted Corn,Line E,2027-08-27 00:00:00,Aug-2027,Anand M.,5978.0,10000,PASS,377.0,500,PASS,6.5,10,PASS,PAAS,Divya N.
MCR-1236,BCH-2024-1236,Chickpea Snacks,Line F,2027-08-28 00:00:00,Aug-2027,Meena R.,2068.0,10000,PASS,32.0,500,PASS,4.5,10,PASS,PAAS,Karthik V.
MCR-1237,BCH-2024-1237,Banana Chips,Line A,2027-08-29 00:00:00,Aug-2027,Karthik V.,6415.0,10000,PASS,469.0,500,PASS,5.9,10,PASS,PASS,Meena R.
MCR-1238,BCH-2024-1238,Sweet Potato Chips,Line B,2027-08-31 00:00:00,Aug-2027,Divya N.,7220.0,10000,PASS,452.0,500,PASS,3.2,10,PASS,PASS,Suresh B.
MCR-1239,BCH-2024-1239,Masala Peanuts,Line C,2027-09-05 00:00:00,Sep-2027,Suresh B.,4238.0,10000,PASS,213.0,500,PASS,1.3,10,PASS,PASS,Ramesh K.
MCR-1240,BCH-2024-1240,Tapioca Crisps,Line D,2027-09-06 00:00:00,Sep-2027,Leena D.,6268.0,10000,PASS,373.0,500,PASS,6.6,10,PASS,PASS,Priya S.
MCR-1241,BCH-2024-1241,Jackfruit Chips,Line E,2027-09-07 00:00:00,Sep-2027,Sagar A.,2751.0,10000,PASS,208.0,500,PASS,5.8,10,PASS,PASS,Anand M.
MCR-1242,BCH-2024-1242,Okra Chips,Line F,2027-09-08 00:00:00,Sep-2027,Priya S.,576.0,10000,PASS,114.0,500,PASS,7.1,10,PASS,PASS,Sagar A.
MCR-1243,BCH-2024-1243,Roasted Corn,Line A,2027-09-13 00:00:00,Sep-2027,Anand M.,3880.0,10000,PASS,105.0,500,PASS,5.3,10,PASS,PASS,Divya N.
MCR-1244,BCH-2024-1244,Chickpea Snacks,Line B,2027-09-14 00:00:00,Sep-2027,Meena R.,5962.0,10000,PASS,394.0,500,PASS,6.1,10,PASS,PASS,Karthik V.
MCR-1245,BCH-2024-1245,Banana Chips,Line C,2027-09-16 00:00:00,Sep-2027,Karthik V.,3512.0,10000,PASS,277.0,500,PASS,,10,PASS,pass ,Meena R.
