PC_Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,pH_Value,pH_Min,pH_Max,pH_Result,Moisture_Pct,Moisture_Limit,Moisture_Result,Purity_Pct,Purity_Min,Purity_Result,Overall_Status
PHY-0983,BCH-2024-0983,Masala Peanuts,Line E,2026-05-31 00:00:00,May-2026,Leena D.,5.1,4.5,6.5,PASS,2.48,3.5,PASS,96.9,92,PASS,PASS
PHY-0984,BCH-2024-0984,Tapioca Crisps,Line F,2026-06-01 00:00:00,May-2026,Sagar A.,6.16,4.5,6.5,PASS,2.32,3.5,PASS,92.5,92,PASS,PASS
PHY-0985,BCH-2024-0985,Jackfruit Chips,Line A,2026-06-03 00:00:00,Jun-2026,Priya S.,4.73,4.5,6.5,PASS,4.36,3.5,FAIL,97.8,92,PASS,FAIL
PHY-0986,BCH-2024-0986,Okra Chips,Line B,2026-06-04 00:00:00,Jun-2026,Anand M.,5.77,4.5,6.5,PASS,1.09,3.5,PASS,95.8,92,PASS,PASS
PHY-0987,BCH-2024-0987,Roasted Corn,Line C,2026-06-05 00:00:00,Jun-2026,Meena R.,5.21,4.5,6.5,PASS,1.49,3.5,PASS,92.3,92,PASS,PASS
PHY-0988,BCH-2024-0988,Chickpea Snacks,Line D,2026-06-07 00:00:00,Jun-2026,Karthik V.,3.05,4.5,6.5,FAIL,3.27,3.5,PASS,95.4,92,PASS,FAIL
PHY-0989,BCH-2024-0989,Banana Chips,Line E,2026-06-10 00:00:00,Jun-2026,Divya N.,6.05,4.5,6.5,PASS,0.82,3.5,PASS,85.9,92,FAIL,FAIL
PHY-0990,BCH-2024-0990,Sweet Potato Chips,Line F,2026-06-11 00:00:00,Jun-2026,Suresh B.,5.65,4.5,6.5,PASS,1.08,3.5,PASS,98.4,92,PASS,PASS
PHY-0991,BCH-2024-0991,Masala Peanuts,Line A,2026-06-12 00:00:00,Jun-2026,Leena D.,4.84,4.5,6.5,PASS,2.35,3.5,PASS,96.5,92,PASS,PASS
PHY-0992,BCH-2024-0992,Tapioca Crisps,Line B,2026-06-13 00:00:00,Jun-2026,Sagar A.,6.16,4.5,6.5,PASS,1.25,3.5,PASS,93.8,92,PASS,PASS
PHY-0993,BCH-2024-0993,Jackfruit Chips,Line C,2026-06-14 00:00:00,Jun-2026,Priya S.,5.44,4.5,6.5,PASS,2.31,3.5,PASS,97.4,92,PASS,PASS
PHY-0994,BCH-2024-0994,Okra Chips,Line D,2026-06-15 00:00:00,Jun-2026,Anand M.,6.08,4.5,6.5,PASS,1.12,3.5,PASS,91.4,92,FAIL,FAIL
PHY-0995,BCH-2024-0995,Roasted Corn,Line E,2026-06-16 00:00:00,Jun-2026,Meena R.,4.8,4.5,6.5,PASS,1.73,3.5,PASS,98.9,92,PASS,PASS
PHY-0996,BCH-2024-0996,Chickpea Snacks,Line F,2026-06-19 00:00:00,Jun-2026,Karthik V.,5.83,4.5,6.5,PASS,3.12,3.5,PASS,97.1,92,PASS,PASS
PHY-0997,BCH-2024-0997,Banana Chips,Line A,2026-06-26 00:00:00,Jun-2026,Divya N.,5.75,4.5,6.5,PASS,1.05,3.5,PASS,98.2,92,PASS,PASS
PHY-0998,BCH-2024-0998,Sweet Potato Chips,Line B,2026-06-27 00:00:00,Jun-2026,Suresh B.,6.02,4.5,6.5,PASS,2.51,3.5,PASS,93.6,92,PASS,PASS
PHY-0999,BCH-2024-0999,Masala Peanuts,Line C,2026-06-29 00:00:00,Jun-2026,Leena D.,5.77,4.5,6.5,PASS,2.23,3.5,PASS,99.0,92,PASS,PASS
PHY-1000,BCH-2024-1000,Tapioca Crisps,Line D,2026-06-30 00:00:00,Jun-2026,Sagar A.,5.1,4.5,6.5,PASS,1.14,3.5,PASS,91.8,92,FAIL,FAIL
PHY-1001,BCH-2024-1001,Jackfruit Chips,Line E,2026-07-01 00:00:00,Jun-2026,Priya S.,5.64,4.5,6.5,PASS,2.99,3.5,PASS,95.0,92,PASS,PASS
PHY-1002,BCH-2024-1002,Okra Chips,Line F,2026-07-04 00:00:00,Jul-2026,Anand M.,5.38,4.5,6.5,PASS,2.21,3.5,PASS,94.2,92,PASS,PASS
PHY-1003,BCH-2024-1003,Roasted Corn,Line A,2026-07-05 00:00:00,Jul-2026,Meena R.,4.0,4.5,6.5,FAIL,1.38,3.5,PASS,98.6,92,PASS,FAIL
PHY-1004,BCH-2024-1004,Chickpea Snacks,Line B,2026-07-06 00:00:00,Jul-2026,Karthik V.,6.33,4.5,6.5,PASS,2.15,3.5,PASS,93.6,92,PASS,PASS
PHY-1005,BCH-2024-1005,Banana Chips,Line C,2026-07-07 00:00:00,Jul-2026,Divya N.,4.89,4.5,6.5,PASS,2.53,3.5,PASS,98.4,92,PASS,PASS
PHY-1006,BCH-2024-1006,Sweet Potato Chips,Line D,2026-07-08 00:00:00,Jul-2026,Suresh B.,6.04,4.5,6.5,PASS,1.07,3.5,PASS,82.8,92,FAIL,FAIL
PHY-1007,BCH-2024-1007,Masala Peanuts,Line E,2026-07-13 00:00:00,Jul-2026,Leena D.,5.15,4.5,6.5,PASS,2.75,3.5,PASS,95.1,92,PASS,PASS
PHY-1008,BCH-2024-1008,Tapioca Crisps,Line F,2026-07-14 00:00:00,Jul-2026,Sagar A.,5.95,4.5,6.5,PASS,2.0,3.5,PASS,95.0,92,PASS,PASS
PHY-1009,BCH-2024-1009,Jackfruit Chips,Line A,2026-07-15 00:00:00,Jul-2026,Priya S.,6.11,4.5,6.5,PASS,3.31,3.5,PASS,94.6,92,PASS,PASS
PHY-1010,BCH-2024-1010,Okra Chips,Line B,2026-07-16 00:00:00,Jul-2026,Anand M.,5.16,4.5,6.5,PASS,3.39,3.5,PASS,93.7,92,PASS,PASS
PHY-1011,BCH-2024-1011,Roasted Corn,Line C,2026-07-17 00:00:00,Jul-2026,Meena R.,4.63,4.5,6.5,PASS,1.71,3.5,PASS,92.3,92,PASS,PASS
PHY-1012,BCH-2024-1012,Chickpea Snacks,Line D,2026-07-18 00:00:00,Jul-2026,Karthik V.,5.12,4.5,6.5,PASS,1.76,3.5,PASS,97.4,92,PASS,PASS
PHY-1013,BCH-2024-1013,Banana Chips,Line E,2026-07-19 00:00:00,Jul-2026,Divya N.,6.08,4.5,6.5,PASS,1.54,3.5,PASS,96.0,92,PASS,PASS
PHY-1014,BCH-2024-1014,Sweet Potato Chips,Line F,2026-07-20 00:00:00,Jul-2026,Suresh B.,3.77,4.5,6.5,FAIL,1.95,3.5,PASS,96.6,92,PASS,FAIL
PHY-1015,BCH-2024-1015,Masala Peanuts,Line A,2026-07-23 00:00:00,Jul-2026,Leena D.,5.84,4.5,6.5,PASS,3.57,3.5,FAIL,98.9,92,PASS,FAIL
PHY-1016,BCH-2024-1016,Tapioca Crisps,Line B,2026-07-24 00:00:00,Jul-2026,Sagar A.,5.23,4.5,6.5,PASS,3.68,3.5,FAIL,96.1,92,PASS,FAIL
PHY-1017,BCH-2024-1017,Jackfruit Chips,Line C,2026-07-25 00:00:00,Jul-2026,Priya S.,3.28,4.5,6.5,FAIL,7.39,3.5,FAIL,99.0,92,PASS,FAIL
PHY-1018,BCH-2024-1018,Okra Chips,Line D,2026-07-28 00:00:00,Jul-2026,Anand M.,5.39,4.5,6.5,PASS,1.91,3.5,PASS,95.3,92,PASS,PASS
PHY-1019,BCH-2024-1019,Roasted Corn,Line E,2026-08-02 00:00:00,Aug-2026,Meena R.,3.92,4.5,6.5,FAIL,2.51,3.5,PASS,99.1,92,PASS,FAIL
PHY-1020,BCH-2024-1020,Chickpea Snacks,Line F,2026-08-04 00:00:00,Aug-2026,Karthik V.,4.97,4.5,6.5,PASS,1.21,3.5,PASS,97.5,92,PASS,PASS
PHY-1021,BCH-2024-1021,Banana Chips,Line A,2026-08-11 00:00:00,Aug-2026,Divya N.,6.14,4.5,6.5,PASS,2.01,3.5,PASS,93.0,92,PASS,PASS
PHY-1022,BCH-2024-1022,Sweet Potato Chips,Line B,2026-08-12 00:00:00,Aug-2026,Suresh B.,4.65,4.5,6.5,PASS,2.88,3.5,PASS,94.9,92,PASS,PASS
PHY-1023,BCH-2024-1023,Masala Peanuts,Line C,2026-08-14 00:00:00,Aug-2026,Leena D.,5.49,4.5,6.5,PASS,6.73,3.5,FAIL,98.7,92,PASS,FAIL
PHY-1024,BCH-2024-1024,Tapioca Crisps,Line D,2026-08-15 00:00:00,Aug-2026,Sagar A.,5.87,4.5,6.5,PASS,5.86,3.5,FAIL,94.4,92,PASS,FAIL
PHY-1025,BCH-2024-1025,Jackfruit Chips,Line E,2026-08-16 00:00:00,Aug-2026,Priya S.,6.34,4.5,6.5,PASS,3.53,3.5,FAIL,98.6,92,PASS,FAIL
PHY-1026,BCH-2024-1026,Okra Chips,Line F,2026-08-17 00:00:00,Aug-2026,Anand M.,5.67,4.5,6.5,PASS,1.59,3.5,PASS,93.9,92,PASS,PASS
PHY-1027,BCH-2024-1027,Roasted Corn,Line A,2026-08-19 00:00:00,Aug-2026,Meena R.,5.18,4.5,6.5,PASS,2.75,3.5,PASS,98.2,92,PASS,PASS
PHY-1028,BCH-2024-1028,Chickpea Snacks,Line B,2026-08-20 00:00:00,Aug-2026,Karthik V.,4.74,4.5,6.5,PASS,1.25,3.5,PASS,95.3,92,PASS,PASS
PHY-1029,BCH-2024-1029,Banana Chips,Line C,2026-08-21 00:00:00,Aug-2026,Divya N.,4.77,4.5,6.5,PASS,1.59,3.5,PASS,98.0,92,PASS,PASS
PHY-1030,BCH-2024-1030,Sweet Potato Chips,Line D,2026-08-23 00:00:00,Aug-2026,Suresh B.,4.91,4.5,6.5,PASS,3.38,3.5,PASS,96.1,92,PASS,PASS
PHY-1031,BCH-2024-1031,Masala Peanuts,Line E,2026-08-24 00:00:00,Aug-2026,Leena D.,5.52,4.5,6.5,PASS,2.99,3.5,PASS,97.7,92,PASS,PASS
PHY-1032,BCH-2024-1032,Tapioca Crisps,Line F,2026-08-27 00:00:00,Aug-2026,Sagar A.,4.58,4.5,6.5,PASS,2.1,3.5,PASS,98.3,92,PASS,PASS
PHY-1033,BCH-2024-1033,Jackfruit Chips,Line A,2026-09-03 00:00:00,Sep-2026,Priya S.,3.5,4.5,6.5,FAIL,1.74,3.5,PASS,94.7,92,PASS,FAIL
PHY-1034,BCH-2024-1034,Okra Chips,Line B,2026-09-04 00:00:00,Sep-2026,Anand M.,5.23,4.5,6.5,PASS,2.77,3.5,PASS,97.5,92,PASS,PASS
PHY-1035,BCH-2024-1035,Roasted Corn,Line C,2026-09-06 00:00:00,Sep-2026,Meena R.,4.54,4.5,6.5,PASS,2.63,3.5,PASS,97.1,92,PASS,PASS
PHY-1036,BCH-2024-1036,Chickpea Snacks,Line D,2026-09-07 00:00:00,Sep-2026,Karthik V.,6.05,4.5,6.5,PASS,2.82,3.5,PASS,93.1,92,PASS,PASS
PHY-1037,BCH-2024-1037,Banana Chips,Line E,2026-09-09 00:00:00,Sep-2026,Divya N.,5.62,4.5,6.5,PASS,2.36,3.5,PASS,95.9,92,PASS,PASS
PHY-1038,BCH-2024-1038,Sweet Potato Chips,Line F,2026-09-10 00:00:00,Sep-2026,Suresh B.,4.31,4.5,6.5,FAIL,3.22,3.5,PASS,96.8,92,PASS,FAIL
PHY-1039,BCH-2024-1039,Masala Peanuts,Line A,2026-09-12 00:00:00,Sep-2026,Leena D.,5.78,4.5,6.5,PASS,2.61,3.5,PASS,94.0,92,PASS,PASS
PHY-1040,BCH-2024-1040,Tapioca Crisps,Line B,2026-09-13 00:00:00,Sep-2026,Sagar A.,5.31,4.5,6.5,PASS,1.93,3.5,PASS,92.7,92,PASS,PASS
PHY-1041,BCH-2024-1041,Jackfruit Chips,Line C,2026-09-14 00:00:00,Sep-2026,Priya S.,3.73,4.5,6.5,FAIL,3.39,3.5,PASS,95.8,92,PASS,FAIL
PHY-1042,BCH-2024-1042,Okra Chips,Line D,2026-09-16 00:00:00,Sep-2026,Anand M.,5.8,4.5,6.5,PASS,2.48,3.5,PASS,96.8,92,PASS,PASS
PHY-1043,BCH-2024-1043,Roasted Corn,Line E,2026-09-17 00:00:00,Sep-2026,Meena R.,5.01,4.5,6.5,PASS,1.45,3.5,PASS,95.8,92,PASS,PASS
PHY-1044,BCH-2024-1044,Chickpea Snacks,Line F,2026-09-18 00:00:00,Sep-2026,Karthik V.,4.54,4.5,6.5,PASS,1.9,3.5,PASS,98.4,92,PASS,PASS
PHY-1045,BCH-2024-1045,Banana Chips,Line A,2026-09-19 00:00:00,Sep-2026,Divya N.,6.34,4.5,6.5,PASS,3.46,3.5,PASS,93.1,92,PASS,PASS
PHY-1046,BCH-2024-1046,Sweet Potato Chips,Line B,2026-09-20 00:00:00,Sep-2026,Suresh B.,5.14,4.5,6.5,PASS,4.87,3.5,FAIL,97.1,92,PASS,FAIL
PHY-1047,BCH-2024-1047,Masala Peanuts,Line C,2026-09-21 00:00:00,Sep-2026,Leena D.,4.5,4.5,6.5,PASS,9.75,3.5,FAIL,93.1,92,PASS,FAIL
PHY-1048,BCH-2024-1048,Tapioca Crisps,Line D,2026-09-22 00:00:00,Sep-2026,Sagar A.,5.83,4.5,6.5,PASS,1.27,3.5,PASS,92.2,92,PASS,PASS
PHY-1049,BCH-2024-1049,Jackfruit Chips,Line E,2026-09-23 00:00:00,Sep-2026,Priya S.,5.25,4.5,6.5,PASS,1.6,3.5,PASS,97.4,92,PASS,PASS
PHY-1050,BCH-2024-1050,Okra Chips,Line F,2026-09-24 00:00:00,Sep-2026,Anand M.,4.87,4.5,6.5,PASS,2.15,3.5,PASS,97.7,92,PASS,PASS
PHY-1051,BCH-2024-1051,Roasted Corn,Line A,2026-10-01 00:00:00,Sep-2026,Meena R.,5.39,4.5,6.5,PASS,1.02,3.5,PASS,98.8,92,PASS,PASS
PHY-1052,BCH-2024-1052,Chickpea Snacks,Line B,2026-10-02 00:00:00,Oct-2026,Karthik V.,4.97,4.5,6.5,PASS,2.09,3.5,PASS,93.1,92,PASS,PASS
PHY-1053,BCH-2024-1053,Banana Chips,Line C,2026-10-03 00:00:00,Oct-2026,Divya N.,5.14,4.5,6.5,PASS,2.97,3.5,PASS,92.4,92,PASS,PASS
PHY-1054,BCH-2024-1054,Sweet Potato Chips,Line D,2026-10-08 00:00:00,Oct-2026,Suresh B.,6.18,4.5,6.5,PASS,1.86,3.5,PASS,92.6,92,PASS,PASS
PHY-1055,BCH-2024-1055,Masala Peanuts,Line E,2026-10-09 00:00:00,Oct-2026,Leena D.,5.44,4.5,6.5,PASS,1.99,3.5,PASS,97.9,92,PASS,PASS
PHY-1056,BCH-2024-1056,Tapioca Crisps,Line F,2026-10-10 00:00:00,Oct-2026,Sagar A.,5.06,4.5,6.5,PASS,1.97,3.5,PASS,96.9,92,PASS,PASS
PHY-1057,BCH-2024-1057,Jackfruit Chips,Line A,2026-10-11 00:00:00,Oct-2026,Priya S.,4.54,4.5,6.5,PASS,2.97,3.5,PASS,94.0,92,PASS,PASS
PHY-1058,BCH-2024-1058,Okra Chips,Line B,2026-10-12 00:00:00,Oct-2026,Anand M.,6.05,4.5,6.5,PASS,1.45,3.5,PASS,98.4,92,PASS,PASS
PHY-1059,BCH-2024-1059,Roasted Corn,Line C,2026-10-15 00:00:00,Oct-2026,Meena R.,4.17,4.5,6.5,FAIL,2.58,3.5,PASS,97.6,92,PASS,FAIL
PHY-1060,BCH-2024-1060,Chickpea Snacks,Line D,2026-10-16 00:00:00,Oct-2026,Karthik V.,4.82,4.5,6.5,PASS,1.03,3.5,PASS,93.2,92,PASS,PASS
PHY-1061,BCH-2024-1061,Banana Chips,Line E,2026-10-17 00:00:00,Oct-2026,Divya N.,3.24,4.5,6.5,FAIL,3.18,3.5,PASS,95.6,92,PASS,FAIL
PHY-1062,BCH-2024-1062,Sweet Potato Chips,Line F,2026-10-20 00:00:00,Oct-2026,Suresh B.,4.64,4.5,6.5,PASS,2.18,3.5,PASS,99.0,92,PASS,PASS
PHY-1063,BCH-2024-1063,Masala Peanuts,Line A,2026-10-23 00:00:00,Oct-2026,Leena D.,5.74,4.5,6.5,PASS,1.15,3.5,PASS,93.1,92,PASS,PASS
PHY-1064,BCH-2024-1064,Tapioca Crisps,Line B,2026-10-24 00:00:00,Oct-2026,Sagar A.,4.68,4.5,6.5,PASS,1.2,3.5,PASS,94.8,92,PASS,PASS
PHY-1065,BCH-2024-1065,Jackfruit Chips,Line C,2026-10-25 00:00:00,Oct-2026,Priya S.,5.54,4.5,6.5,PASS,1.26,3.5,PASS,92.3,92,PASS,PASS
PHY-1066,BCH-2024-1066,Okra Chips,Line D,2026-10-30 00:00:00,Oct-2026,Anand M.,4.69,4.5,6.5,PASS,1.25,3.5,PASS,95.6,92,PASS,PASS
PHY-1067,BCH-2024-1067,Roasted Corn,Line E,2026-11-02 00:00:00,Nov-2026,Meena R.,5.59,4.5,6.5,PASS,1.33,3.5,PASS,97.5,92,PASS,PASS
PHY-1068,BCH-2024-1068,Chickpea Snacks,Line F,2026-11-03 00:00:00,Nov-2026,Karthik V.,5.84,4.5,6.5,PASS,2.09,3.5,PASS,91.7,92,FAIL,FAIL
PHY-1069,BCH-2024-1069,Banana Chips,Line A,2026-11-08 00:00:00,Nov-2026,Divya N.,5.28,4.5,6.5,PASS,2.2,3.5,PASS,94.7,92,PASS,PASS
PHY-1070,BCH-2024-1070,Sweet Potato Chips,Line B,2026-11-09 00:00:00,Nov-2026,Suresh B.,6.33,4.5,6.5,PASS,0.96,3.5,PASS,94.5,92,PASS,PASS
PHY-1071,BCH-2024-1071,Masala Peanuts,Line C,2026-11-10 00:00:00,Nov-2026,Leena D.,5.25,4.5,6.5,PASS,2.01,3.5,PASS,93.8,92,PASS,PASS
PHY-1072,BCH-2024-1072,Tapioca Crisps,Line D,2026-11-12 00:00:00,Nov-2026,Sagar A.,4.62,4.5,6.5,PASS,2.95,3.5,PASS,92.9,92,PASS,PASS
PHY-1073,BCH-2024-1073,Jackfruit Chips,Line E,2026-11-14 00:00:00,Nov-2026,Priya S.,5.11,4.5,6.5,PASS,1.38,3.5,PASS,95.3,92,PASS,PASS
PHY-1074,BCH-2024-1074,Okra Chips,Line F,2026-11-16 00:00:00,Nov-2026,Anand M.,5.72,4.5,6.5,PASS,2.73,3.5,PASS,95.7,92,PASS,PASS
PHY-1075,BCH-2024-1075,Roasted Corn,Line A,2026-11-21 00:00:00,Nov-2026,Meena R.,5.32,4.5,6.5,PASS,0.97,3.5,PASS,95.8,92,PASS,PASS
PHY-1076,BCH-2024-1076,Chickpea Snacks,Line B,2026-11-22 00:00:00,Nov-2026,Karthik V.,6.05,4.5,6.5,PASS,1.78,3.5,PASS,98.4,92,PASS,PASS
PHY-1077,BCH-2024-1077,Banana Chips,Line C,2026-11-23 00:00:00,Nov-2026,Divya N.,6.01,4.5,6.5,PASS,1.87,3.5,PASS,97.9,92,PASS,PASS
PHY-1078,BCH-2024-1078,Sweet Potato Chips,Line D,2026-11-24 00:00:00,Nov-2026,Suresh B.,6.18,4.5,6.5,PASS,2.53,3.5,PASS,92.7,92,PASS,PASS
PHY-1079,BCH-2024-1079,Masala Peanuts,Line E,2026-11-25 00:00:00,Nov-2026,Leena D.,3.81,4.5,6.5,FAIL,2.88,3.5,PASS,93.9,92,PASS,FAIL
PHY-1080,BCH-2024-1080,Tapioca Crisps,Line F,2026-11-28 00:00:00,Nov-2026,Sagar A.,5.38,4.5,6.5,PASS,2.42,3.5,PASS,93.8,92,PASS,PASS
PHY-1081,BCH-2024-1081,Jackfruit Chips,Line A,2026-11-29 00:00:00,Nov-2026,Priya S.,4.69,4.5,6.5,PASS,7.05,3.5,FAIL,92.7,92,PASS,FAIL
PHY-1082,BCH-2024-1082,Okra Chips,Line B,2026-11-30 00:00:00,Nov-2026,Anand M.,6.33,4.5,6.5,PASS,3.29,3.5,PASS,95.2,92,PASS,PASS
PHY-1083,BCH-2024-1083,Roasted Corn,Line C,2026-12-01 00:00:00,Nov-2026,Meena R.,5.89,4.5,6.5,PASS,2.66,3.5,PASS,96.2,92,PASS,PASS
PHY-1084,BCH-2024-1084,Chickpea Snacks,Line D,2026-12-02 00:00:00,Dec-2026,Karthik V.,5.35,4.5,6.5,PASS,2.78,3.5,PASS,97.2,92,PASS,PASS
PHY-1085,BCH-2024-1085,Banana Chips,Line E,2026-12-03 00:00:00,Dec-2026,Divya N.,3.79,4.5,6.5,FAIL,4.5,3.5,FAIL,98.7,92,PASS,FAIL
PHY-1086,BCH-2024-1086,Sweet Potato Chips,Line F,2026-12-04 00:00:00,Dec-2026,Suresh B.,4.15,4.5,6.5,FAIL,0.91,3.5,PASS,94.2,92,PASS,FAIL
PHY-1087,BCH-2024-1087,Masala Peanuts,Line A,2026-12-05 00:00:00,Dec-2026,Leena D.,5.21,4.5,6.5,PASS,3.22,3.5,PASS,93.8,92,PASS,PASS
PHY-1088,BCH-2024-1088,Tapioca Crisps,Line B,2026-12-10 00:00:00,Dec-2026,Sagar A.,6.24,4.5,6.5,PASS,0.92,3.5,PASS,98.0,92,PASS,PASS
PHY-1089,BCH-2024-1089,Jackfruit Chips,Line C,2026-12-11 00:00:00,Dec-2026,Priya S.,4.55,4.5,6.5,PASS,6.44,3.5,FAIL,94.3,92,PASS,FAIL
PHY-1090,BCH-2024-1090,Okra Chips,Line D,2026-12-12 00:00:00,Dec-2026,Anand M.,5.36,4.5,6.5,PASS,4.36,3.5,FAIL,94.8,92,PASS,FAIL
PHY-1091,BCH-2024-1091,Roasted Corn,Line E,2026-12-13 00:00:00,Dec-2026,Meena R.,5.58,4.5,6.5,PASS,1.33,3.5,PASS,98.2,92,PASS,PASS
PHY-1092,BCH-2024-1092,Chickpea Snacks,Line F,2026-12-14 00:00:00,Dec-2026,Karthik V.,5.87,4.5,6.5,PASS,1.57,3.5,PASS,92.9,92,PASS,PASS
PHY-1093,BCH-2024-1093,Banana Chips,Line A,2026-12-15 00:00:00,Dec-2026,Divya N.,5.41,4.5,6.5,PASS,1.09,3.5,PASS,96.9,92,PASS,PASS
PHY-1094,BCH-2024-1094,Sweet Potato Chips,Line B,2026-12-22 00:00:00,Dec-2026,Suresh B.,5.04,4.5,6.5,PASS,1.34,3.5,PASS,95.0,92,PASS,PASS
PHY-1095,BCH-2024-1095,Masala Peanuts,Line C,2026-12-24 00:00:00,Dec-2026,Leena D.,5.61,4.5,6.5,PASS,3.01,3.5,PASS,93.9,92,PASS,PASS
PHY-1096,BCH-2024-1096,Tapioca Crisps,Line D,2026-12-25 00:00:00,Dec-2026,Sagar A.,5.51,4.5,6.5,PASS,1.14,3.5,PASS,98.4,92,PASS,PASS
PHY-1097,BCH-2024-1097,Jackfruit Chips,Line E,2026-12-26 00:00:00,Dec-2026,Priya S.,4.81,4.5,6.5,PASS,1.9,3.5,PASS,92.6,92,PASS,PASS
PHY-1098,BCH-2024-1098,Okra Chips,Line F,2026-12-28 00:00:00,Dec-2026,Anand M.,5.41,4.5,6.5,PASS,1.44,3.5,PASS,92.6,92,PASS,PASS
PHY-1099,BCH-2024-1099,Roasted Corn,Line A,2026-12-29 00:00:00,Dec-2026,Meena R.,5.87,4.5,6.5,PASS,3.25,3.5,PASS,97.3,92,PASS,PASS
PHY-1100,BCH-2024-1100,Chickpea Snacks,Line B,2027-01-05 00:00:00,Jan-2027,Karthik V.,5.46,4.5,6.5,PASS,1.55,3.5,PASS,98.2,92,PASS,PASS
PHY-1101,BCH-2024-1101,Banana Chips,Line C,2027-01-06 00:00:00,Jan-2027,Divya N.,6.26,4.5,6.5,PASS,2.79,3.5,PASS,92.3,92,PASS,PASS
PHY-1102,BCH-2024-1102,Sweet Potato Chips,Line D,2027-01-07 00:00:00,Jan-2027,Suresh B.,5.55,4.5,6.5,PASS,4.47,3.5,FAIL,96.9,92,PASS,FAIL
PHY-1103,BCH-2024-1103,Masala Peanuts,Line E,2027-01-08 00:00:00,Jan-2027,Leena D.,4.63,4.5,6.5,PASS,2.71,3.5,PASS,92.4,92,PASS,PASS
PHY-1104,BCH-2024-1104,Tapioca Crisps,Line F,2027-01-13 00:00:00,Jan-2027,Sagar A.,6.18,4.5,6.5,PASS,2.41,3.5,PASS,95.9,92,PASS,PASS
PHY-1105,BCH-2024-1105,Jackfruit Chips,Line A,2027-01-14 00:00:00,Jan-2027,Priya S.,4.1,4.5,6.5,FAIL,5.68,3.5,FAIL,99.0,92,PASS,FAIL
PHY-1106,BCH-2024-1106,Okra Chips,Line B,2027-01-15 00:00:00,Jan-2027,Anand M.,5.93,4.5,6.5,PASS,1.3,3.5,PASS,99.1,92,PASS,PASS
PHY-1107,BCH-2024-1107,Roasted Corn,Line C,2027-01-16 00:00:00,Jan-2027,Meena R.,5.59,4.5,6.5,PASS,1.07,3.5,PASS,93.5,92,PASS,PASS
PHY-1108,BCH-2024-1108,Chickpea Snacks,Line D,2027-01-19 00:00:00,Jan-2027,Karthik V.,6.2,4.5,6.5,PASS,2.61,3.5,PASS,97.8,92,PASS,PASS
PHY-1109,BCH-2024-1109,Banana Chips,Line E,2027-01-22 00:00:00,Jan-2027,Divya N.,5.68,4.5,6.5,PASS,1.02,3.5,PASS,92.6,92,PASS,PASS
PHY-1110,BCH-2024-1110,Sweet Potato Chips,Line F,2027-01-23 00:00:00,Jan-2027,Suresh B.,4.82,4.5,6.5,PASS,2.65,3.5,PASS,95.6,92,PASS,PASS
PHY-1111,BCH-2024-1111,Masala Peanuts,Line A,2027-01-24 00:00:00,Jan-2027,Leena D.,4.73,4.5,6.5,PASS,1.27,3.5,PASS,95.3,92,PASS,PASS
PHY-1112,BCH-2024-1112,Tapioca Crisps,Line B,2027-01-25 00:00:00,Jan-2027,Sagar A.,5.92,4.5,6.5,PASS,1.95,3.5,PASS,95.0,92,PASS,PASS
PHY-1113,BCH-2024-1113,Jackfruit Chips,Line C,2027-01-26 00:00:00,Jan-2027,Priya S.,5.59,4.5,6.5,PASS,8.91,3.5,FAIL,95.5,92,PASS,FAIL
PHY-1114,BCH-2024-1114,Okra Chips,Line D,2027-01-27 00:00:00,Jan-2027,Anand M.,6.1,4.5,6.5,PASS,1.22,3.5,PASS,97.3,92,PASS,PASS
PHY-1115,BCH-2024-1115,Roasted Corn,Line E,2027-01-30 00:00:00,Jan-2027,Meena R.,5.22,4.5,6.5,PASS,2.45,3.5,PASS,98.5,92,PASS,PASS
PHY-1116,BCH-2024-1116,Chickpea Snacks,Line F,2027-02-01 00:00:00,Jan-2027,Karthik V.,4.6,4.5,6.5,PASS,1.03,3.5,PASS,98.3,92,PASS,PASS
PHY-1117,BCH-2024-1117,Banana Chips,Line A,2027-02-02 00:00:00,Feb-2027,Divya N.,6.17,4.5,6.5,PASS,1.03,3.5,PASS,96.8,92,PASS,PASS
PHY-1118,BCH-2024-1118,Sweet Potato Chips,Line B,2027-02-03 00:00:00,Feb-2027,Suresh B.,5.83,4.5,6.5,PASS,2.57,3.5,PASS,94.6,92,PASS,PASS
PHY-1119,BCH-2024-1119,Masala Peanuts,Line C,2027-02-05 00:00:00,Feb-2027,Leena D.,4.93,4.5,6.5,PASS,7.08,3.5,FAIL,95.5,92,PASS,FAIL
PHY-1120,BCH-2024-1120,Tapioca Crisps,Line D,2027-02-06 00:00:00,Feb-2027,Sagar A.,5.28,4.5,6.5,PASS,2.03,3.5,PASS,96.7,92,PASS,PASS
PHY-1121,BCH-2024-1121,Jackfruit Chips,Line E,2027-02-07 00:00:00,Feb-2027,Priya S.,4.64,4.5,6.5,PASS,3.1,3.5,PASS,95.3,92,PASS,PASS
PHY-1122,BCH-2024-1122,Okra Chips,Line F,2027-02-08 00:00:00,Feb-2027,Anand M.,5.35,4.5,6.5,PASS,1.22,3.5,PASS,98.8,92,PASS,PASS
